Date, City, Temperature, Pressure, Windspeed, WindDirection
27/06/2020, Dashiqiao, 42, 915, 28, 257
27/06/2020, Bezhta, 31, 930, 14, 248
27/06/2020, Mogok, 5, 981, 20, 309
27/06/2020, Shagedu, 32, 1003, 21, 46
27/06/2020, Guanjiabao, 3, 919, 6, 10
27/06/2020, Timaru, 17, 961, 27, 184
27/06/2020, Portsmouth, 36, 1015, 4, 344
27/06/2020, Créteil, 31, 974, 2, 327
27/06/2020, Jirja, 7, 964, 25, 10
27/06/2020, Ulimonong, 13, 939, 3, 287
27/06/2020, Valdivia, 20, 1013, 2, 162
27/06/2020, Tangub, 12, 953, 31, 347
27/06/2020, Jiulian, 7, 998, 8, 323
27/06/2020, Glad, 10, 1033, 20, 238
27/06/2020, Dukou, 40, 1026, 30, 4
27/06/2020, Haduohe, 28, 954, 15, 354
27/06/2020, Samsan, 15, 1032, 21, 201
27/06/2020, Las Piñas, 27, 1022, 20, 220
27/06/2020, Yoshii, 19, 905, 23, 246
27/06/2020, Harper, 1, 950, 11, 84
27/06/2020, Qingsong, 38, 995, 10, 293
27/06/2020, Kuloy, 15, 997, 1, 276
27/06/2020, Casigua El Cubo, 42, 1005, 17, 266
27/06/2020, Boston, 37, 953, 11, 10
27/06/2020, Croix, 40, 980, 5, 108
27/06/2020, Lolodorf, 14, 1038, 20, 174
28/06/2020, Guandu, 22, 1014, 13, 257
28/06/2020, Barbacena, 10, 952, 29, 58
28/06/2020, Stockholm, 19, 919, 13, 130
28/06/2020, Aldeia, 10, 949, 13, 279
28/06/2020, Bachowice, 29, 1021, 25, 263
28/06/2020, Marija Bistrica, 43, 964, 2, 15
28/06/2020, Lille, -2, 903, 24, 177
28/06/2020, Hufang, 41, 957, 11, 176
28/06/2020, Gaotang, 40, 906, 2, 128
28/06/2020, Bechlín, 34, 908, 19, 282
28/06/2020, Tuapukan, 37, 1013, 30, 212
28/06/2020, Rybache, 20, 1010, 17, 336
28/06/2020, Soutelo, -1, 904, 7, 211
28/06/2020, Ciudad Nueva, 33, 935, 26, 206
28/06/2020, London, 10, 954, 29, 352
28/06/2020, Rognedino, 41, 936, 20, 337
28/06/2020, Chinchero, 37, 942, 29, 178
28/06/2020, Smarhon’, -1, 921, 1, 64
28/06/2020, Novoaltaysk, 11, 1036, 25, 256
28/06/2020, Longtang, -1, 928, 12, 203
28/06/2020, Liliongan, 13, 1027, 10, 151
28/06/2020, Belusovka, 41, 934, 3, 351
28/06/2020, Banepa, 42, 966, 12, 277
28/06/2020, Merke, 36, 907, 31, 320
28/06/2020, Jeziorany, 27, 968, 19, 339
28/06/2020, Kindersley, 44, 995, 13, 98
28/06/2020, Corralillo, 0, 918, 10, 185
28/06/2020, Perovo, -1, 1038, 5, 55
28/06/2020, Cigaleuh Kulon, 0, 998, 30, 185
28/06/2020, Padaimut, 41, 958, 22, 19
28/06/2020, Atsugi, 19, 1015, 1, 80
28/06/2020, Podgornoye, 8, 949, 17, 274
28/06/2020, Toledo, 16, 986, 27, 84
28/06/2020, San Pedro, 42, 938, 23, 66
28/06/2020, Príbram, 17, 929, 15, 114
28/06/2020, Datong, 2, 994, 2, 144
28/06/2020, Orlová, 18, 1014, 8, 8
28/06/2020, Savannakhét, 39, 936, 11, 231
28/06/2020, Huangsha, 16, 941, 18, 198
28/06/2020, Wongsorejo, 29, 900, 4, 152
28/06/2020, Krížová, 9, 1000, 11, 245
28/06/2020, Belyy Yar, -2, 901, 18, 116
28/06/2020, Reading, -3, 959, 20, 270
28/06/2020, Niquelândia, 34, 1015, 0, 218
28/06/2020, Semirara, 15, 998, 25, 31
28/06/2020, Zhangjiahe, 41, 1039, 10, 13
28/06/2020, Dashiqiao, 35, 902, 15, 204
28/06/2020, Bezhta, 37, 1020, 30, 242
28/06/2020, Mogok, 8, 962, 29, 246
28/06/2020, Shagedu, 43, 943, 31, 161
28/06/2020, Guanjiabao, 34, 1003, 19, 233
28/06/2020, Timaru, 25, 1012, 14, 121
28/06/2020, Portsmouth, 3, 975, 31, 240
28/06/2020, Créteil, 23, 1018, 19, 129
28/06/2020, Jirja, 42, 980, 30, 189
28/06/2020, Ulimonong, 18, 924, 31, 323
28/06/2020, Valdivia, 4, 954, 26, 133
28/06/2020, Tangub, 23, 1004, 14, 295
28/06/2020, Jiulian, 40, 920, 13, 203
28/06/2020, Glad, 28, 948, 29, 223
28/06/2020, Dukou, 1, 960, 11, 84
28/06/2020, Haduohe, 17, 900, 0, 322
28/06/2020, Samsan, 18, 904, 24, 75
28/06/2020, Las Piñas, 31, 1007, 2, 116
28/06/2020, Yoshii, 40, 929, 5, 224
28/06/2020, Harper, 1, 953, 13, 30
28/06/2020, Qingsong, 22, 1015, 19, 122
28/06/2020, Kuloy, 43, 1036, 27, 8
28/06/2020, Casigua El Cubo, 44, 903, 15, 290
28/06/2020, Boston, 31, 1031, 28, 138
28/06/2020, Croix, 40, 921, 7, 284
28/06/2020, Lolodorf, 6, 1029, 7, 182
29/06/2020, Guandu, 41, 969, 18, 27
29/06/2020, Barbacena, 18, 916, 5, 337
29/06/2020, Stockholm, 4, 903, 9, 256
29/06/2020, Aldeia, 29, 1030, 10, 1
29/06/2020, Bachowice, 11, 1019, 9, 51
29/06/2020, Marija Bistrica, 20, 988, 2, 175
29/06/2020, Lille, 21, 916, 29, 111
29/06/2020, Hufang, 15, 976, 30, 311
29/06/2020, Gaotang, 25, 940, 21, 197
29/06/2020, Bechlín, 21, 964, 18, 309
29/06/2020, Tuapukan, 22, 1017, 5, 41
29/06/2020, Rybache, 43, 977, 16, 10
29/06/2020, Soutelo, 17, 980, 26, 148
29/06/2020, Ciudad Nueva, 10, 999, 1, 187
29/06/2020, London, 10, 974, 18, 310
29/06/2020, Rognedino, 33, 909, 19, 223
29/06/2020, Chinchero, 5, 918, 1, 25
29/06/2020, Smarhon’, 24, 912, 13, 132
29/06/2020, Novoaltaysk, 6, 907, 21, 52
29/06/2020, Longtang, -1, 1001, 1, 186
29/06/2020, Liliongan, 26, 1019, 0, 25
29/06/2020, Belusovka, 5, 1033, 13, 215
29/06/2020, Banepa, 13, 960, 6, 250
29/06/2020, Merke, 25, 936, 14, 19
29/06/2020, Jeziorany, 32, 955, 21, 208
29/06/2020, Kindersley, 21, 1030, 11, 64
29/06/2020, Corralillo, 2, 937, 13, 328
29/06/2020, Perovo, 3, 933, 25, 273
29/06/2020, Cigaleuh Kulon, 39, 996, 30, 64
29/06/2020, Padaimut, 36, 951, 6, 292
29/06/2020, Atsugi, 14, 984, 18, 38
29/06/2020, Podgornoye, 41, 908, 22, 258
29/06/2020, Toledo, 42, 950, 2, 330
29/06/2020, San Pedro, 3, 951, 27, 51
29/06/2020, Príbram, 44, 962, 7, 88
29/06/2020, Datong, 41, 934, 15, 218
29/06/2020, Orlová, -3, 900, 10, 67
29/06/2020, Savannakhét, 32, 901, 0, 246
29/06/2020, Huangsha, 36, 929, 15, 218
29/06/2020, Wongsorejo, 20, 930, 29, 0
29/06/2020, Krížová, 22, 948, 13, 284
29/06/2020, Belyy Yar, 26, 934, 8, 18
29/06/2020, Reading, 13, 1015, 17, 307
29/06/2020, Niquelândia, 29, 911, 4, 344
29/06/2020, Semirara, 24, 918, 16, 199
29/06/2020, Zhangjiahe, 42, 914, 22, 288
29/06/2020, Dashiqiao, 1, 1004, 11, 137
29/06/2020, Bezhta, 36, 922, 16, 64
29/06/2020, Mogok, 35, 1038, 17, 45
29/06/2020, Shagedu, 25, 973, 26, 44
29/06/2020, Guanjiabao, 22, 955, 14, 356
29/06/2020, Timaru, 10, 971, 24, 171
29/06/2020, Portsmouth, 42, 1034, 18, 171
29/06/2020, Créteil, 41, 993, 17, 83
29/06/2020, Jirja, 41, 984, 11, 314
29/06/2020, Ulimonong, 40, 980, 2, 249
29/06/2020, Valdivia, 6, 1008, 18, 172
29/06/2020, Tangub, 18, 948, 13, 190
29/06/2020, Jiulian, 4, 929, 27, 237
29/06/2020, Glad, 32, 933, 9, 200
29/06/2020, Dukou, 25, 902, 28, 214
29/06/2020, Haduohe, -2, 973, 1, 155
29/06/2020, Samsan, 29, 1027, 18, 132
29/06/2020, Las Piñas, 2, 952, 27, 244
29/06/2020, Yoshii, 10, 968, 20, 209
29/06/2020, Harper, 34, 918, 18, 73
29/06/2020, Qingsong, 36, 971, 2, 174
29/06/2020, Kuloy, -2, 983, 29, 51
29/06/2020, Casigua El Cubo, 9, 927, 2, 139
29/06/2020, Boston, 21, 944, 16, 254
29/06/2020, Croix, 2, 986, 23, 12
29/06/2020, Lolodorf, 44, 1032, 31, 303
30/06/2020, Guandu, -1, 904, 24, 131
30/06/2020, Barbacena, 37, 1015, 12, 148
30/06/2020, Stockholm, -1, 958, 28, 170
30/06/2020, Aldeia, 3, 1035, 27, 237
30/06/2020, Bachowice, 11, 1020, 15, 151
30/06/2020, Marija Bistrica, 6, 921, 29, 120
30/06/2020, Lille, 15, 967, 6, 284
30/06/2020, Hufang, 34, 1020, 18, 182
30/06/2020, Gaotang, 2, 953, 0, 337
30/06/2020, Bechlín, 22, 900, 27, 65
30/06/2020, Tuapukan, 22, 991, 17, 354
30/06/2020, Rybache, 28, 990, 9, 0
30/06/2020, Soutelo, 17, 1033, 2, 158
30/06/2020, Ciudad Nueva, 28, 978, 22, 227
30/06/2020, London, 15, 969, 25, 324
30/06/2020, Rognedino, 16, 905, 23, 116
30/06/2020, Chinchero, -3, 900, 19, 157
30/06/2020, Smarhon’, 33, 911, 24, 38
30/06/2020, Novoaltaysk, 21, 956, 14, 221
30/06/2020, Longtang, 25, 934, 13, 101
30/06/2020, Liliongan, 11, 910, 21, 201
30/06/2020, Belusovka, 11, 1032, 17, 87
30/06/2020, Banepa, 39, 931, 27, 79
30/06/2020, Merke, 18, 967, 1, 177
30/06/2020, Jeziorany, 40, 945, 4, 102
30/06/2020, Kindersley, -4, 930, 14, 62
30/06/2020, Corralillo, 30, 922, 15, 355
30/06/2020, Perovo, 5, 995, 10, 16
30/06/2020, Cigaleuh Kulon, 16, 934, 31, 194
30/06/2020, Padaimut, 2, 1035, 11, 327
30/06/2020, Atsugi, 21, 905, 17, 154
30/06/2020, Podgornoye, 29, 938, 15, 240
30/06/2020, Toledo, 13, 914, 31, 358
30/06/2020, San Pedro, 26, 1013, 22, 147
30/06/2020, Príbram, 10, 1019, 29, 337
30/06/2020, Datong, 25, 1013, 13, 126
30/06/2020, Orlová, 38, 926, 8, 92
30/06/2020, Savannakhét, 20, 950, 4, 301
30/06/2020, Huangsha, 31, 979, 31, 200
30/06/2020, Wongsorejo, 22, 952, 0, 127
30/06/2020, Krížová, 23, 1016, 2, 287
30/06/2020, Belyy Yar, -2, 985, 12, 120
30/06/2020, Reading, -1, 924, 2, 158
30/06/2020, Niquelândia, 38, 903, 10, 275
30/06/2020, Semirara, 33, 1021, 24, 302
30/06/2020, Zhangjiahe, 40, 1006, 28, 18
30/06/2020, Dashiqiao, 19, 973, 10, 140
30/06/2020, Bezhta, 22, 975, 29, 239
30/06/2020, Mogok, 33, 908, 31, 300
30/06/2020, Shagedu, 18, 900, 11, 353
30/06/2020, Guanjiabao, -4, 994, 24, 232
30/06/2020, Timaru, 34, 1020, 21, 305
30/06/2020, Portsmouth, 10, 958, 4, 222
30/06/2020, Créteil, 29, 973, 23, 352
30/06/2020, Jirja, 24, 958, 4, 60
30/06/2020, Ulimonong, 40, 904, 2, 139
30/06/2020, Valdivia, 18, 990, 15, 158
30/06/2020, Tangub, 13, 1025, 22, 84
30/06/2020, Jiulian, 22, 1021, 11, 84
30/06/2020, Glad, 27, 920, 22, 141
30/06/2020, Dukou, -2, 1025, 0, 302
30/06/2020, Haduohe, 9, 1036, 0, 152
30/06/2020, Samsan, 19, 915, 5, 76
30/06/2020, Las Piñas, 8, 999, 19, 282
30/06/2020, Yoshii, 39, 928, 27, 172
30/06/2020, Harper, 27, 903, 3, 259
30/06/2020, Qingsong, 38, 986, 13, 253
30/06/2020, Kuloy, 7, 914, 27, 157
30/06/2020, Casigua El Cubo, 16, 963, 21, 329
30/06/2020, Boston, 36, 988, 2, 26
30/06/2020, Croix, -1, 939, 7, 187
30/06/2020, Lolodorf, 18, 1009, 21, 137
01/07/2020, Guandu, 23, 935, 14, 201
01/07/2020, Barbacena, -4, 953, 29, 257
01/07/2020, Stockholm, 16, 998, 7, 55
01/07/2020, Aldeia, 39, 1038, 2, 319
01/07/2020, Bachowice, 19, 1027, 5, 309
01/07/2020, Marija Bistrica, 22, 906, 6, 316
01/07/2020, Lille, 24, 929, 19, 241
01/07/2020, Hufang, 26, 994, 20, 105
01/07/2020, Gaotang, 10, 1031, 6, 134
01/07/2020, Bechlín, 25, 970, 19, 212
01/07/2020, Tuapukan, 16, 902, 30, 18
01/07/2020, Rybache, 34, 1022, 2, 289
01/07/2020, Soutelo, 9, 960, 19, 130
01/07/2020, Ciudad Nueva, 2, 990, 25, 250
01/07/2020, London, 37, 942, 5, 312
01/07/2020, Rognedino, 8, 1034, 6, 57
01/07/2020, Chinchero, 42, 982, 19, 306
01/07/2020, Smarhon’, 14, 900, 12, 49
01/07/2020, Novoaltaysk, 24, 958, 27, 245
01/07/2020, Longtang, 28, 1009, 16, 223
01/07/2020, Liliongan, 2, 1021, 29, 137
01/07/2020, Belusovka, 41, 1019, 16, 202
01/07/2020, Banepa, 19, 1026, 24, 151
01/07/2020, Merke, 19, 912, 9, 334
01/07/2020, Jeziorany, 25, 963, 30, 339
01/07/2020, Kindersley, 23, 1019, 21, 309
01/07/2020, Corralillo, 20, 992, 21, 329
01/07/2020, Perovo, 12, 977, 12, 69
01/07/2020, Cigaleuh Kulon, -1, 1033, 4, 238
01/07/2020, Padaimut, 5, 909, 11, 176
01/07/2020, Atsugi, 26, 1027, 5, 40
01/07/2020, Podgornoye, 31, 1011, 22, 131
01/07/2020, Toledo, 14, 968, 28, 167
01/07/2020, San Pedro, 39, 932, 7, 335
01/07/2020, Príbram, 0, 959, 29, 205
01/07/2020, Datong, 35, 934, 20, 0
01/07/2020, Orlová, 19, 1017, 21, 305
01/07/2020, Savannakhét, 30, 958, 2, 79
01/07/2020, Huangsha, -3, 931, 23, 73
01/07/2020, Wongsorejo, 10, 902, 19, 301
01/07/2020, Krížová, 38, 961, 30, 243
01/07/2020, Belyy Yar, 19, 951, 19, 105
01/07/2020, Reading, 39, 900, 8, 355
01/07/2020, Niquelândia, 25, 945, 17, 50
01/07/2020, Semirara, 31, 914, 26, 293
01/07/2020, Zhangjiahe, 18, 945, 9, 267
01/07/2020, Dashiqiao, -2, 1039, 31, 151
01/07/2020, Bezhta, 21, 907, 10, 183
01/07/2020, Mogok, 38, 990, 24, 314
01/07/2020, Shagedu, -4, 969, 19, 34
01/07/2020, Guanjiabao, 42, 1012, 13, 74
01/07/2020, Timaru, 29, 910, 17, 99
01/07/2020, Portsmouth, 36, 935, 22, 83
01/07/2020, Créteil, 28, 924, 5, 108
01/07/2020, Jirja, 14, 1036, 17, 104
01/07/2020, Ulimonong, 14, 1024, 23, 81
01/07/2020, Valdivia, 3, 966, 10, 228
01/07/2020, Tangub, 21, 932, 7, 289
01/07/2020, Jiulian, 20, 939, 7, 118
01/07/2020, Glad, 29, 948, 24, 338
01/07/2020, Dukou, 6, 990, 22, 90
01/07/2020, Haduohe, 11, 933, 24, 249
01/07/2020, Samsan, 11, 1034, 25, 270
01/07/2020, Las Piñas, 34, 984, 31, 116
01/07/2020, Yoshii, 20, 941, 16, 80
01/07/2020, Harper, 16, 1038, 10, 236
01/07/2020, Qingsong, 16, 1000, 5, 351
01/07/2020, Kuloy, 12, 932, 23, 102
01/07/2020, Casigua El Cubo, 39, 946, 15, 57
01/07/2020, Boston, 23, 1007, 31, 129
01/07/2020, Croix, -1, 996, 7, 172
01/07/2020, Lolodorf, 18, 997, 3, 234
02/07/2020, Guandu, 0, 905, 26, 171
02/07/2020, Barbacena, 44, 1003, 13, 210
02/07/2020, Stockholm, 3, 935, 21, 1
02/07/2020, Aldeia, 6, 943, 23, 241
02/07/2020, Bachowice, 7, 1010, 25, 37
02/07/2020, Marija Bistrica, -4, 979, 3, 120
02/07/2020, Lille, 1, 966, 30, 21
02/07/2020, Hufang, 25, 925, 24, 348
02/07/2020, Gaotang, 39, 920, 8, 40
02/07/2020, Bechlín, 44, 945, 6, 52
02/07/2020, Tuapukan, -3, 972, 30, 99
02/07/2020, Rybache, 39, 1034, 9, 106
02/07/2020, Soutelo, 14, 921, 14, 316
02/07/2020, Ciudad Nueva, 19, 908, 14, 26
02/07/2020, London, 41, 981, 31, 271
02/07/2020, Rognedino, 25, 969, 11, 19
02/07/2020, Chinchero, 23, 943, 15, 296
02/07/2020, Smarhon’, 28, 1013, 13, 266
02/07/2020, Novoaltaysk, 13, 1027, 24, 174
02/07/2020, Longtang, 6, 980, 29, 237
02/07/2020, Liliongan, -3, 990, 24, 227
02/07/2020, Belusovka, 10, 946, 3, 30
02/07/2020, Banepa, -3, 1008, 16, 348
02/07/2020, Merke, 4, 933, 24, 57
02/07/2020, Jeziorany, 33, 905, 0, 213
02/07/2020, Kindersley, 23, 938, 13, 15
02/07/2020, Corralillo, 34, 937, 17, 153
02/07/2020, Perovo, 39, 997, 6, 339
02/07/2020, Cigaleuh Kulon, 3, 922, 5, 47
02/07/2020, Padaimut, 40, 1007, 24, 150
02/07/2020, Atsugi, 22, 923, 21, 262
02/07/2020, Podgornoye, 11, 915, 6, 160
02/07/2020, Toledo, 14, 1009, 29, 29
02/07/2020, San Pedro, 25, 943, 0, 339
02/07/2020, Príbram, 6, 1025, 20, 152
02/07/2020, Datong, 6, 922, 18, 143
02/07/2020, Orlová, 21, 994, 26, 350
02/07/2020, Savannakhét, 37, 1039, 15, 229
02/07/2020, Huangsha, 20, 1004, 17, 171
02/07/2020, Wongsorejo, 13, 1007, 18, 181
02/07/2020, Krížová, 38, 1007, 19, 355
02/07/2020, Belyy Yar, 21, 903, 9, 180
02/07/2020, Reading, -4, 976, 17, 177
02/07/2020, Niquelândia, 43, 901, 3, 334
02/07/2020, Semirara, 28, 925, 4, 138
02/07/2020, Zhangjiahe, 25, 937, 5, 161
02/07/2020, Dashiqiao, 14, 974, 0, 107
02/07/2020, Bezhta, 39, 984, 17, 299
02/07/2020, Mogok, 34, 982, 3, 0
02/07/2020, Shagedu, 7, 996, 9, 288
02/07/2020, Guanjiabao, 33, 1032, 22, 287
02/07/2020, Timaru, 28, 1013, 0, 354
02/07/2020, Portsmouth, 42, 969, 27, 131
02/07/2020, Créteil, 14, 978, 27, 197
02/07/2020, Jirja, 28, 958, 14, 45
02/07/2020, Ulimonong, 31, 976, 9, 80
02/07/2020, Valdivia, -3, 910, 23, 70
02/07/2020, Tangub, 3, 958, 15, 129
02/07/2020, Jiulian, 35, 924, 0, 21
02/07/2020, Glad, -2, 990, 28, 68
02/07/2020, Dukou, 3, 964, 2, 155
02/07/2020, Haduohe, 6, 937, 16, 115
02/07/2020, Samsan, 17, 904, 19, 65
02/07/2020, Las Piñas, 29, 1007, 12, 299
02/07/2020, Yoshii, 7, 953, 26, 41
02/07/2020, Harper, 25, 981, 22, 57
02/07/2020, Qingsong, 21, 952, 0, 110
02/07/2020, Kuloy, 16, 942, 4, 251
02/07/2020, Casigua El Cubo, 28, 992, 6, 3
02/07/2020, Boston, 15, 1018, 29, 284
02/07/2020, Croix, 30, 966, 12, 93
02/07/2020, Lolodorf, 8, 1036, 3, 138
03/07/2020, Guandu, 43, 965, 23, 241
03/07/2020, Barbacena, 41, 995, 31, 245
03/07/2020, Stockholm, -4, 913, 19, 191
03/07/2020, Aldeia, 11, 973, 23, 346
03/07/2020, Bachowice, 10, 990, 9, 342
03/07/2020, Marija Bistrica, 26, 1033, 15, 306
03/07/2020, Lille, 32, 946, 4, 98
03/07/2020, Hufang, 35, 1027, 3, 220
03/07/2020, Gaotang, 11, 985, 29, 278
03/07/2020, Bechlín, 8, 956, 14, 279
03/07/2020, Tuapukan, 20, 931, 3, 54
03/07/2020, Rybache, 17, 945, 24, 190
03/07/2020, Soutelo, -1, 1039, 18, 67
03/07/2020, Ciudad Nueva, 4, 1010, 28, 97
03/07/2020, London, 31, 990, 3, 284
03/07/2020, Rognedino, 0, 943, 21, 129
03/07/2020, Chinchero, 35, 903, 11, 155
03/07/2020, Smarhon’, 39, 937, 10, 35
03/07/2020, Novoaltaysk, -2, 973, 26, 267
03/07/2020, Longtang, 44, 962, 10, 196
03/07/2020, Liliongan, 22, 913, 25, 197
03/07/2020, Belusovka, -3, 1037, 4, 164
03/07/2020, Banepa, 40, 1034, 3, 137
03/07/2020, Merke, -3, 980, 2, 137
03/07/2020, Jeziorany, 5, 933, 2, 117
03/07/2020, Kindersley, 38, 911, 9, 344
03/07/2020, Corralillo, 7, 946, 2, 301
03/07/2020, Perovo, 42, 1026, 18, 346
03/07/2020, Cigaleuh Kulon, 28, 1027, 10, 215
03/07/2020, Padaimut, 41, 960, 18, 42
03/07/2020, Atsugi, 4, 960, 28, 215
03/07/2020, Podgornoye, 21, 909, 17, 284
03/07/2020, Toledo, -3, 1010, 25, 233
03/07/2020, San Pedro, 38, 904, 11, 28
03/07/2020, Príbram, 43, 1010, 25, 44
03/07/2020, Datong, 14, 1016, 28, 134
03/07/2020, Orlová, 42, 1017, 18, 143
03/07/2020, Savannakhét, 20, 927, 22, 21
03/07/2020, Huangsha, 41, 969, 24, 155
03/07/2020, Wongsorejo, 41, 974, 19, 256
03/07/2020, Krížová, 11, 1021, 1, 263
03/07/2020, Belyy Yar, 25, 1019, 8, 227
03/07/2020, Reading, 8, 1015, 27, 17
03/07/2020, Niquelândia, 14, 942, 17, 328
03/07/2020, Semirara, 11, 1027, 15, 333
03/07/2020, Zhangjiahe, 8, 947, 8, 78
03/07/2020, Dashiqiao, -1, 1020, 15, 71
03/07/2020, Bezhta, 33, 933, 9, 216
03/07/2020, Mogok, 1, 1034, 3, 193
03/07/2020, Shagedu, 24, 985, 23, 198
03/07/2020, Guanjiabao, -1, 1013, 9, 268
03/07/2020, Timaru, 10, 938, 27, 136
03/07/2020, Portsmouth, 6, 942, 14, 81
03/07/2020, Créteil, 14, 1008, 19, 247
03/07/2020, Jirja, 10, 1023, 19, 333
03/07/2020, Ulimonong, 16, 939, 12, 82
03/07/2020, Valdivia, 25, 990, 1, 204
03/07/2020, Tangub, 39, 1006, 6, 127
03/07/2020, Jiulian, 25, 928, 3, 99
03/07/2020, Glad, -4, 920, 19, 261
03/07/2020, Dukou, 12, 955, 2, 130
03/07/2020, Haduohe, 34, 910, 15, 235
03/07/2020, Samsan, -2, 1019, 22, 86
03/07/2020, Las Piñas, 19, 938, 0, 338
03/07/2020, Yoshii, -2, 904, 27, 261
03/07/2020, Harper, 21, 982, 30, 61
03/07/2020, Qingsong, 29, 1007, 19, 21
03/07/2020, Kuloy, -1, 991, 11, 306
03/07/2020, Casigua El Cubo, 26, 1024, 20, 1
03/07/2020, Boston, -2, 999, 28, 177
03/07/2020, Croix, 12, 961, 27, 230
03/07/2020, Lolodorf, 0, 956, 14, 289
04/07/2020, Guandu, 29, 914, 29, 83
04/07/2020, Barbacena, 5, 990, 14, 173
04/07/2020, Stockholm, 40, 907, 4, 239
04/07/2020, Aldeia, 19, 964, 11, 164
04/07/2020, Bachowice, 18, 1000, 27, 141
04/07/2020, Marija Bistrica, 2, 993, 4, 343
04/07/2020, Lille, 36, 977, 8, 81
04/07/2020, Hufang, 34, 934, 1, 8
04/07/2020, Gaotang, 9, 951, 22, 129
04/07/2020, Bechlín, 14, 998, 11, 356
04/07/2020, Tuapukan, 8, 991, 9, 27
04/07/2020, Rybache, 31, 977, 14, 6
04/07/2020, Soutelo, 43, 1021, 31, 47
04/07/2020, Ciudad Nueva, 22, 918, 0, 267
04/07/2020, London, 4, 1016, 2, 120
04/07/2020, Rognedino, 25, 1026, 3, 211
04/07/2020, Chinchero, 9, 958, 4, 62
04/07/2020, Smarhon’, 13, 975, 29, 82
04/07/2020, Novoaltaysk, 27, 907, 13, 329
04/07/2020, Longtang, 10, 946, 8, 175
04/07/2020, Liliongan, 17, 945, 14, 347
04/07/2020, Belusovka, 43, 956, 29, 305
04/07/2020, Banepa, 43, 918, 8, 288
04/07/2020, Merke, 17, 945, 11, 49
04/07/2020, Jeziorany, 34, 964, 6, 43
04/07/2020, Kindersley, 26, 1032, 21, 251
04/07/2020, Corralillo, 29, 930, 12, 313
04/07/2020, Perovo, 40, 929, 8, 263
04/07/2020, Cigaleuh Kulon, 16, 983, 27, 75
04/07/2020, Padaimut, 9, 994, 21, 315
04/07/2020, Atsugi, 38, 999, 17, 151
04/07/2020, Podgornoye, 21, 1024, 24, 184
04/07/2020, Toledo, -4, 998, 17, 60
04/07/2020, San Pedro, 14, 988, 6, 221
04/07/2020, Príbram, 39, 966, 13, 293
04/07/2020, Datong, 19, 908, 11, 199
04/07/2020, Orlová, 30, 992, 25, 176
04/07/2020, Savannakhét, 3, 1015, 1, 0
04/07/2020, Huangsha, 41, 1002, 14, 103
04/07/2020, Wongsorejo, 44, 988, 8, 235
04/07/2020, Krížová, 28, 1007, 0, 163
04/07/2020, Belyy Yar, 37, 1000, 16, 166
04/07/2020, Reading, 27, 979, 28, 230
04/07/2020, Niquelândia, 28, 998, 21, 300
04/07/2020, Semirara, 6, 1020, 31, 131
04/07/2020, Zhangjiahe, -4, 909, 26, 201
04/07/2020, Dashiqiao, 41, 958, 25, 37
04/07/2020, Bezhta, 16, 994, 28, 357
04/07/2020, Mogok, 38, 940, 0, 205
04/07/2020, Shagedu, 5, 907, 12, 119
04/07/2020, Guanjiabao, 42, 902, 5, 351
04/07/2020, Timaru, 8, 1001, 15, 131
04/07/2020, Portsmouth, 44, 929, 25, 293
04/07/2020, Créteil, 23, 993, 7, 310
04/07/2020, Jirja, 38, 1035, 7, 123
04/07/2020, Ulimonong, 3, 988, 28, 109
04/07/2020, Valdivia, 8, 960, 28, 63
04/07/2020, Tangub, 1, 983, 30, 32
04/07/2020, Jiulian, 14, 1007, 21, 27
04/07/2020, Glad, 16, 959, 23, 182
04/07/2020, Dukou, -4, 900, 1, 179
04/07/2020, Haduohe, 15, 1011, 6, 317
04/07/2020, Samsan, 1, 929, 20, 29
04/07/2020, Las Piñas, 35, 994, 27, 237
04/07/2020, Yoshii, 20, 978, 27, 116
04/07/2020, Harper, 22, 901, 29, 328
04/07/2020, Qingsong, 0, 950, 30, 158
04/07/2020, Kuloy, -3, 958, 20, 315
04/07/2020, Casigua El Cubo, 17, 1032, 6, 60
04/07/2020, Boston, 5, 1014, 6, 208
04/07/2020, Croix, 42, 912, 29, 92
04/07/2020, Lolodorf, 43, 1031, 21, 32
05/07/2020, Guandu, 14, 985, 28, 28
05/07/2020, Barbacena, 23, 1031, 13, 310
05/07/2020, Stockholm, 26, 996, 3, 47
05/07/2020, Aldeia, 27, 959, 0, 149
05/07/2020, Bachowice, 10, 941, 5, 237
05/07/2020, Marija Bistrica, -3, 926, 23, 197
05/07/2020, Lille, 15, 1029, 21, 61
05/07/2020, Hufang, 42, 908, 29, 96
05/07/2020, Gaotang, 15, 1018, 12, 30
05/07/2020, Bechlín, 28, 971, 14, 170
05/07/2020, Tuapukan, -1, 977, 21, 307
05/07/2020, Rybache, 12, 938, 27, 159
05/07/2020, Soutelo, 9, 996, 8, 316
05/07/2020, Ciudad Nueva, 38, 990, 22, 93
05/07/2020, London, 14, 947, 23, 73
05/07/2020, Rognedino, 4, 956, 31, 4
05/07/2020, Chinchero, 24, 999, 23, 201
05/07/2020, Smarhon’, 30, 1023, 22, 308
05/07/2020, Novoaltaysk, 33, 966, 7, 69
05/07/2020, Longtang, 38, 990, 23, 53
05/07/2020, Liliongan, 20, 963, 13, 23
05/07/2020, Belusovka, 5, 1030, 12, 118
